subscriber_id,start_month,channel,promo_code,monthly_price_usd,last_paid_month
LX01946,2026-02,Organic,,12.99,2026-09
LX01947,2026-02,Paid social,,12.99,2026-02
LX01948,2026-02,Organic,,12.99,2026-09
LX01949,2026-02,Paid social,,12.99,2026-02
LX01950,2026-02,Organic,,12.99,2026-07
LX01951,2026-02,Paid social,,12.99,2026-02
LX01952,2026-02,Organic,,12.99,2026-09
LX01953,2026-02,Paid social,,12.99,2026-02
LX01954,2026-02,Paid social,,12.99,2026-02
LX01955,2026-02,Referral,,12.99,2026-02
LX01956,2026-02,Organic,,12.99,2026-02
LX01957,2026-02,Referral,,12.99,2026-02
LX01958,2026-02,Organic,,12.99,2026-02
LX01959,2026-02,Organic,,12.99,2026-02
LX01960,2026-02,Organic,,12.99,2026-05
LX01961,2026-02,Organic,,12.99,2026-09
LX01962,2026-02,Referral,,12.99,2026-08
LX01963,2026-02,Organic,,12.99,2026-09
LX01964,2026-02,Paid social,,12.99,2026-09
LX01965,2026-02,Paid social,,12.99,2026-08
LX01966,2026-02,Organic,,12.99,2026-02
LX01967,2026-02,Organic,,12.99,2026-09
LX01968,2026-02,Organic,,12.99,2026-05
LX01969,2026-02,Referral,,12.99,2026-08
LX01970,2026-02,Organic,,12.99,2026-09
LX01971,2026-02,Organic,,12.99,2026-02
LX01972,2026-02,Referral,,12.99,2026-05
LX01973,2026-02,Paid social,,12.99,2026-06
LX01974,2026-02,Referral,,12.99,2026-09
LX01975,2026-02,Referral,,12.99,2026-03
LX01976,2026-02,Referral,,12.99,2026-03
LX01977,2026-02,Organic,,12.99,2026-02
LX01978,2026-02,Referral,,12.99,2026-02
LX01979,2026-02,Paid social,,12.99,2026-02
LX01980,2026-02,Paid social,,12.99,2026-03
LX01981,2026-02,Organic,,12.99,2026-02
LX01982,2026-02,Paid social,,12.99,2026-04
LX01983,2026-02,Paid social,,12.99,2026-07
LX01984,2026-02,Referral,,12.99,2026-09
LX01985,2026-02,Organic,,12.99,2026-09
LX01986,2026-02,Paid social,,12.99,2026-02
LX01987,2026-02,Referral,,12.99,2026-02
LX01988,2026-02,Organic,,12.99,2026-09
LX01989,2026-02,Referral,,12.99,2026-07
LX01990,2026-02,Organic,,12.99,2026-03
LX01991,2026-02,Paid social,,12.99,2026-02
LX01992,2026-02,Paid social,,12.99,2026-07
LX01993,2026-02,Organic,,12.99,2026-02
LX01994,2026-02,Organic,,12.99,2026-09
LX01995,2026-02,Organic,,12.99,2026-02
LX01996,2026-02,Organic,,12.99,2026-05
LX01997,2026-02,Organic,,12.99,2026-09
LX01998,2026-02,Referral,,12.99,2026-02
LX01999,2026-02,Organic,,12.99,2026-09
LX02000,2026-02,Organic,,12.99,2026-09
LX02001,2026-02,Referral,,12.99,2026-09
LX02002,2026-02,Organic,,12.99,2026-02
LX02003,2026-02,Organic,,12.99,2026-09
LX02004,2026-02,Paid social,,12.99,2026-09
LX02005,2026-02,Paid social,,12.99,2026-02
LX02006,2026-02,Organic,,12.99,2026-09
LX02007,2026-02,Organic,,12.99,2026-02
LX02008,2026-02,Referral,,12.99,2026-02
LX02009,2026-02,Referral,,12.99,2026-07
LX02010,2026-02,Organic,,12.99,2026-09
LX02011,2026-02,Paid social,,12.99,2026-03
LX02012,2026-02,Referral,,12.99,2026-02
LX02013,2026-02,Organic,,12.99,2026-06
LX02014,2026-02,Referral,,12.99,2026-02
LX02015,2026-02,Paid social,,12.99,2026-04
LX02016,2026-02,Organic,,12.99,2026-09
LX02017,2026-02,Organic,,12.99,2026-09
LX02018,2026-02,Organic,,12.99,2026-02
LX02019,2026-02,Referral,,12.99,2026-02
LX02020,2026-02,Organic,,12.99,2026-02
LX02021,2026-02,Organic,,12.99,2026-08
LX02022,2026-02,Paid social,,12.99,2026-09
LX02023,2026-02,Paid social,,12.99,2026-09
LX02024,2026-02,Paid social,,12.99,2026-02
LX02025,2026-02,Organic,,12.99,2026-09
LX02026,2026-02,Paid social,,12.99,2026-03
LX02027,2026-02,Referral,,12.99,2026-09
LX02028,2026-02,Referral,,12.99,2026-09
LX02029,2026-02,Organic,,12.99,2026-05
LX02030,2026-02,Paid social,,12.99,2026-06
LX02031,2026-02,Referral,,12.99,2026-02
LX02032,2026-02,Referral,,12.99,2026-09
LX02033,2026-02,Organic,,12.99,2026-09
LX02034,2026-02,Paid social,,12.99,2026-09
LX02035,2026-02,Organic,,12.99,2026-02
LX02036,2026-02,Organic,,12.99,2026-04
LX02037,2026-02,Referral,,12.99,2026-09
LX02038,2026-02,Organic,,12.99,2026-06
LX02039,2026-02,Organic,,12.99,2026-09
LX02040,2026-02,Organic,,12.99,2026-09
LX02041,2026-02,Organic,,12.99,2026-04
LX02042,2026-02,Paid social,,12.99,2026-07
LX02043,2026-02,Referral,,12.99,2026-02
LX02044,2026-02,Organic,,12.99,2026-03
LX02045,2026-02,Paid social,,12.99,2026-03
LX02046,2026-02,Referral,,12.99,2026-02
LX02047,2026-02,Paid social,,12.99,2026-04
LX02048,2026-02,Organic,,12.99,2026-08
LX02049,2026-02,Organic,,12.99,2026-09
LX02050,2026-02,Organic,,12.99,2026-02
LX02051,2026-02,Organic,,12.99,2026-02
LX02052,2026-02,Organic,,12.99,2026-04
LX02053,2026-02,Paid social,,12.99,2026-03
LX02054,2026-02,Organic,,12.99,2026-02
LX02055,2026-02,Paid social,,12.99,2026-08
LX02056,2026-02,Organic,,12.99,2026-08
LX02057,2026-02,Organic,,12.99,2026-02
LX02058,2026-02,Paid social,,12.99,2026-09
LX02059,2026-02,Paid social,,12.99,2026-04
LX02060,2026-02,Paid social,,12.99,2026-02
LX02061,2026-02,Organic,,12.99,2026-03
LX02062,2026-02,Organic,,12.99,2026-02
LX02063,2026-02,Organic,,12.99,2026-02
LX02064,2026-02,Organic,,12.99,2026-05
LX02065,2026-02,Organic,,12.99,2026-09
LX02066,2026-02,Referral,,12.99,2026-09
LX02067,2026-02,Organic,,12.99,2026-06
LX02068,2026-02,Paid social,,12.99,2026-09
LX02069,2026-02,Referral,,12.99,2026-03
LX02070,2026-02,Organic,,12.99,2026-07
LX02071,2026-02,Paid social,,12.99,2026-04
LX02072,2026-02,Paid social,,12.99,2026-02
LX02073,2026-02,Organic,,12.99,2026-04
LX02074,2026-02,Referral,,12.99,2026-07
LX02075,2026-02,Referral,,12.99,2026-09
LX02076,2026-02,Paid social,,12.99,2026-08
LX02077,2026-02,Organic,,12.99,2026-04
LX02078,2026-02,Referral,,12.99,2026-07
LX02079,2026-02,Organic,,12.99,2026-04
LX02080,2026-02,Referral,,12.99,2026-02
LX02081,2026-02,Organic,,12.99,2026-09
LX02082,2026-02,Organic,,12.99,2026-07
LX02083,2026-02,Paid social,,12.99,2026-03
LX02084,2026-02,Paid social,,12.99,2026-02
LX02085,2026-03,Paid social,,12.99,2026-07
LX02086,2026-03,Organic,SPRING40,9.99,2026-09
LX02087,2026-03,Paid social,,12.99,2026-03
LX02088,2026-03,Paid social,SPRING40,9.99,2026-03
LX02089,2026-03,Organic,,12.99,2026-05
LX02090,2026-03,Organic,SPRING40,9.99,2026-08
LX02091,2026-03,Referral,SPRING40,9.99,2026-03
LX02092,2026-03,Paid social,SPRING40,9.99,2026-03
LX02093,2026-03,Paid social,SPRING40,9.99,2026-03
LX02094,2026-03,Paid social,,12.99,2026-04
LX02095,2026-03,Organic,SPRING40,9.99,2026-03
LX02096,2026-03,Organic,SPRING40,9.99,2026-06
LX02097,2026-03,Organic,,12.99,2026-03
LX02098,2026-03,Paid social,,12.99,2026-05
LX02099,2026-03,Paid social,SPRING40,9.99,2026-03
LX02100,2026-03,Referral,SPRING40,9.99,2026-04
LX02101,2026-03,Paid social,SPRING40,9.99,2026-03
LX02102,2026-03,Paid social,SPRING40,9.99,2026-03
LX02103,2026-03,Organic,,12.99,2026-09
LX02104,2026-03,Referral,SPRING40,9.99,2026-06
LX02105,2026-03,Paid social,SPRING40,9.99,2026-05
LX02106,2026-03,Organic,,12.99,2026-04
LX02107,2026-03,Paid social,SPRING40,9.99,2026-04
LX02108,2026-03,Organic,SPRING40,9.99,2026-05
LX02109,2026-03,Referral,,12.99,2026-09
LX02110,2026-03,Referral,SPRING40,9.99,2026-04
LX02111,2026-03,Organic,,12.99,2026-05
LX02112,2026-03,Paid social,SPRING40,9.99,2026-03
LX02113,2026-03,Paid social,SPRING40,9.99,2026-04
LX02114,2026-03,Paid social,SPRING40,9.99,2026-04
LX02115,2026-03,Organic,,12.99,2026-09
LX02116,2026-03,Paid social,,12.99,2026-03
LX02117,2026-03,Paid social,SPRING40,9.99,2026-04
LX02118,2026-03,Paid social,,12.99,2026-09
LX02119,2026-03,Paid social,SPRING40,9.99,2026-03
LX02120,2026-03,Organic,,12.99,2026-03
LX02121,2026-03,Organic,,12.99,2026-09
LX02122,2026-03,Organic,SPRING40,9.99,2026-03
LX02123,2026-03,Paid social,SPRING40,9.99,2026-03
LX02124,2026-03,Organic,,12.99,2026-03
LX02125,2026-03,Organic,,12.99,2026-03
LX02126,2026-03,Paid social,SPRING40,9.99,2026-06
LX02127,2026-03,Paid social,,12.99,2026-03
LX02128,2026-03,Paid social,,12.99,2026-05
LX02129,2026-03,Referral,SPRING40,9.99,2026-05
LX02130,2026-03,Referral,SPRING40,9.99,2026-09
LX02131,2026-03,Paid social,SPRING40,9.99,2026-03
LX02132,2026-03,Paid social,SPRING40,9.99,2026-03
LX02133,2026-03,Organic,SPRING40,9.99,2026-06
LX02134,2026-03,Organic,SPRING40,9.99,2026-04
LX02135,2026-03,Organic,,12.99,2026-09
LX02136,2026-03,Organic,SPRING40,9.99,2026-09
LX02137,2026-03,Referral,SPRING40,9.99,2026-04
LX02138,2026-03,Paid social,SPRING40,9.99,2026-09
LX02139,2026-03,Organic,,12.99,2026-03
LX02140,2026-03,Organic,SPRING40,9.99,2026-03
LX02141,2026-03,Organic,SPRING40,9.99,2026-03
LX02142,2026-03,Referral,,12.99,2026-03
LX02143,2026-03,Paid social,,12.99,2026-09
LX02144,2026-03,Organic,SPRING40,9.99,2026-03
LX02145,2026-03,Referral,,12.99,2026-03
LX02146,2026-03,Referral,,12.99,2026-06
LX02147,2026-03,Organic,SPRING40,9.99,2026-05
LX02148,2026-03,Organic,SPRING40,9.99,2026-09
LX02149,2026-03,Paid social,SPRING40,9.99,2026-04
LX02150,2026-03,Organic,,12.99,2026-04
LX02151,2026-03,Referral,,12.99,2026-09
LX02152,2026-03,Paid social,,12.99,2026-03
LX02153,2026-03,Organic,,12.99,2026-09
LX02154,2026-03,Organic,,12.99,2026-09
LX02155,2026-03,Organic,,12.99,2026-04
LX02156,2026-03,Organic,,12.99,2026-03
LX02157,2026-03,Paid social,SPRING40,9.99,2026-03
LX02158,2026-03,Paid social,,12.99,2026-09
LX02159,2026-03,Referral,SPRING40,9.99,2026-04
LX02160,2026-03,Referral,,12.99,2026-09
LX02161,2026-03,Paid social,SPRING40,9.99,2026-09
LX02162,2026-03,Referral,,12.99,2026-04
LX02163,2026-03,Paid social,SPRING40,9.99,2026-04
LX02164,2026-03,Referral,,12.99,2026-09
LX02165,2026-03,Paid social,SPRING40,9.99,2026-03
LX02166,2026-03,Referral,,12.99,2026-09
LX02167,2026-03,Paid social,,12.99,2026-07
LX02168,2026-03,Referral,SPRING40,9.99,2026-07
LX02169,2026-03,Organic,,12.99,2026-04
LX02170,2026-03,Organic,SPRING40,9.99,2026-04
LX02171,2026-03,Referral,SPRING40,9.99,2026-08
LX02172,2026-03,Referral,SPRING40,9.99,2026-03
LX02173,2026-03,Paid social,,12.99,2026-09
LX02174,2026-03,Organic,,12.99,2026-03
LX02175,2026-03,Paid social,SPRING40,9.99,2026-05
LX02176,2026-03,Organic,SPRING40,9.99,2026-06
LX02177,2026-03,Organic,,12.99,2026-09
LX02178,2026-03,Organic,,12.99,2026-09
LX02179,2026-03,Paid social,SPRING40,9.99,2026-03
LX02180,2026-03,Organic,SPRING40,9.99,2026-03
LX02181,2026-03,Paid social,SPRING40,9.99,2026-08
LX02182,2026-03,Organic,,12.99,2026-09
LX02183,2026-03,Paid social,,12.99,2026-05
LX02184,2026-03,Paid social,SPRING40,9.99,2026-03
LX02185,2026-03,Paid social,SPRING40,9.99,2026-03
LX02186,2026-03,Paid social,,12.99,2026-06
LX02187,2026-03,Referral,,12.99,2026-09
LX02188,2026-03,Organic,SPRING40,9.99,2026-04
LX02189,2026-03,Organic,SPRING40,9.99,2026-03
LX02190,2026-03,Organic,SPRING40,9.99,2026-04
LX02191,2026-03,Referral,SPRING40,9.99,2026-03
LX02192,2026-03,Paid social,SPRING40,9.99,2026-03
LX02193,2026-03,Organic,SPRING40,9.99,2026-03
LX02194,2026-03,Organic,SPRING40,9.99,2026-09
LX02195,2026-03,Organic,,12.99,2026-07
LX02196,2026-03,Organic,SPRING40,9.99,2026-03
LX02197,2026-03,Organic,SPRING40,9.99,2026-08
LX02198,2026-03,Referral,,12.99,2026-06
LX02199,2026-03,Organic,,12.99,2026-09
LX02200,2026-03,Referral,SPRING40,9.99,2026-03
LX02201,2026-03,Referral,,12.99,2026-09
LX02202,2026-03,Paid social,SPRING40,9.99,2026-03
LX02203,2026-03,Referral,,12.99,2026-09
LX02204,2026-03,Paid social,,12.99,2026-06
LX02205,2026-03,Organic,SPRING40,9.99,2026-05
LX02206,2026-03,Paid social,SPRING40,9.99,2026-04
LX02207,2026-03,Organic,,12.99,2026-04
LX02208,2026-03,Paid social,,12.99,2026-03
LX02209,2026-03,Organic,,12.99,2026-03
LX02210,2026-03,Paid social,SPRING40,9.99,2026-03
LX02211,2026-03,Organic,SPRING40,9.99,2026-03
LX02212,2026-03,Referral,SPRING40,9.99,2026-09
LX02213,2026-03,Organic,,12.99,2026-03
LX02214,2026-03,Organic,,12.99,2026-09
LX02215,2026-03,Organic,SPRING40,9.99,2026-03
LX02216,2026-03,Paid social,SPRING40,9.99,2026-03
LX02217,2026-03,Paid social,SPRING40,9.99,2026-04
LX02218,2026-03,Organic,,12.99,2026-09
LX02219,2026-03,Paid social,SPRING40,9.99,2026-03
LX02220,2026-03,Paid social,SPRING40,9.99,2026-03
LX02221,2026-03,Organic,,12.99,2026-03
LX02222,2026-03,Organic,,12.99,2026-06
LX02223,2026-03,Organic,SPRING40,9.99,2026-09
LX02224,2026-03,Organic,,12.99,2026-03
LX02225,2026-03,Paid social,,12.99,2026-06
LX02226,2026-03,Referral,SPRING40,9.99,2026-03
LX02227,2026-03,Paid social,SPRING40,9.99,2026-09
LX02228,2026-03,Referral,,12.99,2026-08
LX02229,2026-03,Organic,,12.99,2026-05
LX02230,2026-03,Organic,SPRING40,9.99,2026-03
LX02231,2026-03,Organic,,12.99,2026-03
LX02232,2026-03,Paid social,,12.99,2026-03
LX02233,2026-03,Paid social,,12.99,2026-04
LX02234,2026-03,Paid social,,12.99,2026-05
LX02235,2026-03,Paid social,SPRING40,9.99,2026-06
LX02236,2026-03,Paid social,SPRING40,9.99,2026-03
LX02237,2026-03,Organic,,12.99,2026-07
LX02238,2026-03,Organic,SPRING40,9.99,2026-04
LX02239,2026-03,Paid social,,12.99,2026-09
LX02240,2026-03,Referral,,12.99,2026-07
LX02241,2026-03,Paid social,SPRING40,9.99,2026-03
LX02242,2026-03,Referral,,12.99,2026-03
LX02243,2026-03,Paid social,,12.99,2026-05
LX02244,2026-03,Paid social,,12.99,2026-03
LX02245,2026-03,Organic,,12.99,2026-04
LX02246,2026-03,Organic,,12.99,2026-06
LX02247,2026-03,Paid social,,12.99,2026-03
LX02248,2026-03,Organic,,12.99,2026-03
LX02249,2026-03,Paid social,,12.99,2026-03
LX02250,2026-03,Referral,SPRING40,9.99,2026-03
LX02251,2026-03,Organic,SPRING40,9.99,2026-03
LX02252,2026-03,Paid social,,12.99,2026-05
LX02253,2026-03,Organic,SPRING40,9.99,2026-06
LX02254,2026-03,Paid social,SPRING40,9.99,2026-07
LX02255,2026-03,Organic,SPRING40,9.99,2026-05
LX02256,2026-03,Organic,,12.99,2026-03
LX02257,2026-03,Organic,SPRING40,9.99,2026-09
LX02258,2026-03,Organic,SPRING40,9.99,2026-09
LX02259,2026-03,Organic,,12.99,2026-03
LX02260,2026-03,Referral,,12.99,2026-09
LX02261,2026-03,Organic,,12.99,2026-09
LX02262,2026-03,Organic,,12.99,2026-09
LX02263,2026-03,Paid social,SPRING40,9.99,2026-07
LX02264,2026-03,Paid social,,12.99,2026-06
LX02265,2026-03,Organic,SPRING40,9.99,2026-09
LX02266,2026-03,Paid social,SPRING40,9.99,2026-04
LX02267,2026-03,Paid social,SPRING40,9.99,2026-03
LX02268,2026-03,Organic,SPRING40,9.99,2026-09
LX02269,2026-03,Organic,SPRING40,9.99,2026-03
LX02270,2026-03,Referral,SPRING40,9.99,2026-03
LX02271,2026-03,Paid social,SPRING40,9.99,2026-09
LX02272,2026-03,Referral,,12.99,2026-03
LX02273,2026-03,Referral,SPRING40,9.99,2026-08
LX02274,2026-03,Paid social,,12.99,2026-09
LX02275,2026-03,Organic,,12.99,2026-05
LX02276,2026-03,Paid social,,12.99,2026-03
LX02277,2026-03,Paid social,SPRING40,9.99,2026-03
LX02278,2026-03,Paid social,SPRING40,9.99,2026-05
LX02279,2026-03,Paid social,SPRING40,9.99,2026-09
LX02280,2026-03,Paid social,,12.99,2026-04
LX02281,2026-03,Paid social,,12.99,2026-05
LX02282,2026-03,Organic,,12.99,2026-04
LX02283,2026-03,Organic,SPRING40,9.99,2026-03
LX02284,2026-03,Paid social,SPRING40,9.99,2026-03
LX02285,2026-03,Organic,,12.99,2026-05
LX02286,2026-03,Organic,SPRING40,9.99,2026-08
LX02287,2026-03,Paid social,SPRING40,9.99,2026-08
LX02288,2026-03,Organic,SPRING40,9.99,2026-09
LX02289,2026-03,Organic,SPRING40,9.99,2026-03
LX02290,2026-03,Organic,SPRING40,9.99,2026-04
LX02291,2026-03,Paid social,SPRING40,9.99,2026-07
LX02292,2026-03,Organic,SPRING40,9.99,2026-04
LX02293,2026-03,Organic,SPRING40,9.99,2026-09
LX02294,2026-03,Referral,SPRING40,9.99,2026-09
LX02295,2026-03,Paid social,SPRING40,9.99,2026-04
LX02296,2026-03,Paid social,SPRING40,9.99,2026-03
LX02297,2026-03,Referral,,12.99,2026-09
LX02298,2026-03,Referral,,12.99,2026-09
LX02299,2026-03,Paid social,SPRING40,9.99,2026-03
LX02300,2026-03,Referral,SPRING40,9.99,2026-05
LX02301,2026-03,Organic,SPRING40,9.99,2026-06
LX02302,2026-03,Organic,,12.99,2026-03
LX02303,2026-03,Organic,SPRING40,9.99,2026-05
LX02304,2026-03,Organic,SPRING40,9.99,2026-08
LX02305,2026-03,Organic,,12.99,2026-03
LX02306,2026-03,Referral,SPRING40,9.99,2026-05
LX02307,2026-03,Organic,SPRING40,9.99,2026-04
LX02308,2026-03,Organic,,12.99,2026-05
LX02309,2026-03,Organic,,12.99,2026-09
LX02310,2026-03,Organic,SPRING40,9.99,2026-05
LX02311,2026-03,Paid social,,12.99,2026-05
LX02312,2026-03,Organic,SPRING40,9.99,2026-09
LX02313,2026-03,Organic,SPRING40,9.99,2026-03
LX02314,2026-03,Organic,,12.99,2026-04
LX02315,2026-03,Organic,,12.99,2026-03
LX02316,2026-03,Organic,SPRING40,9.99,2026-07
LX02317,2026-03,Referral,SPRING40,9.99,2026-07
LX02318,2026-03,Paid social,SPRING40,9.99,2026-04
LX02319,2026-03,Paid social,,12.99,2026-08
LX02320,2026-03,Organic,SPRING40,9.99,2026-04
LX02321,2026-03,Paid social,SPRING40,9.99,2026-03
LX02322,2026-03,Paid social,,12.99,2026-07
LX02323,2026-03,Paid social,,12.99,2026-04
LX02324,2026-03,Organic,SPRING40,9.99,2026-04
LX02325,2026-03,Paid social,,12.99,2026-03
LX02326,2026-03,Paid social,SPRING40,9.99,2026-09
LX02327,2026-03,Paid social,SPRING40,9.99,2026-03
LX02328,2026-03,Organic,SPRING40,9.99,2026-04
LX02329,2026-03,Organic,,12.99,2026-07
LX02330,2026-03,Organic,,12.99,2026-04
LX02331,2026-03,Organic,SPRING40,9.99,2026-06
LX02332,2026-03,Organic,,12.99,2026-09
LX02333,2026-03,Referral,SPRING40,9.99,2026-06
LX02334,2026-03,Paid social,,12.99,2026-09
LX02335,2026-03,Paid social,,12.99,2026-08
LX02336,2026-03,Organic,,12.99,2026-03
LX02337,2026-03,Organic,SPRING40,9.99,2026-03
LX02338,2026-03,Paid social,SPRING40,9.99,2026-03
LX02339,2026-03,Organic,,12.99,2026-03
LX02340,2026-03,Organic,SPRING40,9.99,2026-05
LX02341,2026-03,Organic,,12.99,2026-04
LX02342,2026-03,Paid social,SPRING40,9.99,2026-04
LX02343,2026-03,Organic,SPRING40,9.99,2026-03
LX02344,2026-03,Paid social,SPRING40,9.99,2026-04
LX02345,2026-03,Paid social,,12.99,2026-04
LX02346,2026-03,Referral,SPRING40,9.99,2026-09
LX02347,2026-03,Paid social,,12.99,2026-03
LX02348,2026-03,Paid social,SPRING40,9.99,2026-03
LX02349,2026-03,Organic,,12.99,2026-03
LX02350,2026-03,Referral,,12.99,2026-09
LX02351,2026-03,Paid social,SPRING40,9.99,2026-05
LX02352,2026-03,Paid social,SPRING40,9.99,2026-09
LX02353,2026-03,Referral,,12.99,2026-05
LX02354,2026-03,Organic,SPRING40,9.99,2026-09
LX02355,2026-03,Paid social,SPRING40,9.99,2026-04
LX02356,2026-03,Organic,SPRING40,9.99,2026-04
LX02357,2026-03,Organic,,12.99,2026-07
LX02358,2026-03,Organic,SPRING40,9.99,2026-07
LX02359,2026-03,Referral,SPRING40,9.99,2026-04
LX02360,2026-03,Referral,SPRING40,9.99,2026-03
LX02361,2026-03,Paid social,,12.99,2026-09
LX02362,2026-03,Paid social,SPRING40,9.99,2026-03
LX02363,2026-03,Organic,,12.99,2026-09
LX02364,2026-03,Organic,SPRING40,9.99,2026-03
LX02365,2026-03,Referral,,12.99,2026-05
LX02366,2026-03,Referral,SPRING40,9.99,2026-08
LX02367,2026-03,Organic,,12.99,2026-07
LX02368,2026-03,Organic,,12.99,2026-09
LX02369,2026-03,Paid social,,12.99,2026-07
LX02370,2026-03,Organic,,12.99,2026-03
LX02371,2026-03,Organic,SPRING40,9.99,2026-09
LX02372,2026-03,Organic,,12.99,2026-06
LX02373,2026-03,Paid social,,12.99,2026-06
LX02374,2026-03,Organic,SPRING40,9.99,2026-03
LX02375,2026-03,Paid social,,12.99,2026-09
LX02376,2026-03,Organic,SPRING40,9.99,2026-03
LX02377,2026-03,Paid social,,12.99,2026-03
LX02378,2026-03,Organic,,12.99,2026-03
LX02379,2026-03,Paid social,SPRING40,9.99,2026-03
LX02380,2026-03,Organic,,12.99,2026-04
LX02381,2026-03,Paid social,SPRING40,9.99,2026-05
LX02382,2026-03,Organic,SPRING40,9.99,2026-03
LX02383,2026-03,Organic,,12.99,2026-05
LX02384,2026-03,Organic,SPRING40,9.99,2026-09
LX02385,2026-03,Paid social,,12.99,2026-04
LX02386,2026-03,Paid social,SPRING40,9.99,2026-08
LX02387,2026-03,Organic,,12.99,2026-03
LX02388,2026-03,Paid social,,12.99,2026-05
LX02389,2026-03,Paid social,SPRING40,9.99,2026-03
LX02390,2026-03,Organic,,12.99,2026-09
LX02391,2026-03,Paid social,SPRING40,9.99,2026-06
LX02392,2026-03,Paid social,,12.99,2026-06
LX02393,2026-03,Organic,SPRING40,9.99,2026-05
LX02394,2026-03,Organic,,12.99,2026-03
LX02395,2026-03,Paid social,SPRING40,9.99,2026-04
LX02396,2026-03,Organic,,12.99,2026-04
LX02397,2026-03,Organic,SPRING40,9.99,2026-03
LX02398,2026-03,Referral,SPRING40,9.99,2026-04
LX02399,2026-03,Organic,,12.99,2026-03
LX02400,2026-03,Paid social,,12.99,2026-03
LX02401,2026-03,Organic,,12.99,2026-03
LX02402,2026-03,Paid social,SPRING40,9.99,2026-04
LX02403,2026-03,Paid social,SPRING40,9.99,2026-03
LX02404,2026-03,Referral,,12.99,2026-09
LX02405,2026-03,Organic,SPRING40,9.99,2026-03
LX02406,2026-03,Paid social,SPRING40,9.99,2026-05
LX02407,2026-03,Organic,SPRING40,9.99,2026-03
LX02408,2026-03,Paid social,,12.99,2026-03
LX02409,2026-03,Referral,SPRING40,9.99,2026-07
LX02410,2026-03,Organic,,12.99,2026-03
LX02411,2026-03,Organic,SPRING40,9.99,2026-05
LX02412,2026-03,Referral,SPRING40,9.99,2026-06
LX02413,2026-03,Organic,SPRING40,9.99,2026-05
LX02414,2026-03,Organic,SPRING40,9.99,2026-08
LX02415,2026-03,Referral,SPRING40,9.99,2026-09
LX02416,2026-03,Paid social,SPRING40,9.99,2026-03
LX02417,2026-03,Referral,SPRING40,9.99,2026-07
LX02418,2026-03,Referral,,12.99,2026-09
LX02419,2026-03,Paid social,,12.99,2026-03
LX02420,2026-03,Paid social,,12.99,2026-07
LX02421,2026-03,Paid social,SPRING40,9.99,2026-03
LX02422,2026-03,Organic,,12.99,2026-09
LX02423,2026-03,Organic,,12.99,2026-03
LX02424,2026-03,Referral,,12.99,2026-09
LX02425,2026-03,Organic,,12.99,2026-09
LX02426,2026-03,Paid social,,12.99,2026-08
LX02427,2026-03,Organic,,12.99,2026-03
LX02428,2026-03,Referral,,12.99,2026-09
LX02429,2026-03,Referral,,12.99,2026-03
LX02430,2026-03,Referral,,12.99,2026-09
LX02431,2026-03,Organic,,12.99,2026-09
LX02432,2026-03,Organic,,12.99,2026-09
LX02433,2026-03,Referral,,12.99,2026-03
LX02434,2026-03,Organic,SPRING40,9.99,2026-03
LX02435,2026-03,Paid social,,12.99,2026-09
LX02436,2026-03,Paid social,,12.99,2026-03
LX02437,2026-03,Organic,,12.99,2026-04
LX02438,2026-03,Paid social,,12.99,2026-03
LX02439,2026-03,Paid social,,12.99,2026-03
LX02440,2026-03,Paid social,,12.99,2026-03
LX02441,2026-03,Organic,,12.99,2026-09
LX02442,2026-03,Paid social,,12.99,2026-03
LX02443,2026-03,Organic,,12.99,2026-06
LX02444,2026-03,Paid social,,12.99,2026-09
LX02445,2026-03,Referral,SPRING40,9.99,2026-04
LX02446,2026-03,Paid social,SPRING40,9.99,2026-04
LX02447,2026-03,Paid social,SPRING40,9.99,2026-03
LX02448,2026-03,Paid social,SPRING40,9.99,2026-03
